0.2,0.4,0.6,0.8
0.02556229917886469,0.538735406311409,0.5232404539169262,0.0826072654582873
0.02515813172283172,0.08314056563951033,0.02616466102704635,0.08464958070925807
0.0288211164615659,0.5357831409258785,0.022639346611262358,0.4953493202852725
0.025838686652391148,0.08167128659319857,0.5136238817244065,0.02671690969648805
0.08263234350190872,0.08244775211610265,0.08360605958365668,0.022580154175358802
0.0837074290343268,0.024293815631764432,0.022155037462806063,0.4941599178083764
0.02613165786091675,0.026024630453822365,0.08347110226390904,0.023220423947293036
0.08275070084777249,0.08241813942486399,0.02458801364145859,0.025726749383201634
0.08319265311634817,0.02718391112539963,0.0829676635387835,0.08518733638054835
0.027319091265737006,0.08389131571402067,0.024766472209298163,0.08282107712934154
