0.2,0.4,0.6,0.8
0.008169934640522876,0.007575757575757576,0.007465243869054225,0.007143538323530448
0.008169934640522876,0.007575757575757576,0.007352941176470589,0.007060803021268138
0.008169934640522876,0.007575757575757576,0.0073983297022512705,0.041849550966798384
0.008169934640522876,0.007643673902842607,0.0073981573095868855,0.20382757656184972
0.051764552969588186,0.007575757575757576,0.007443520886615516,0.007126207189434518
0.008169934640522876,0.007575757575757576,0.007398255658979198,0.006944444444444445
0.008169934640522876,0.26045697222649816,0.236688470894576,0.007292368631100558
0.008169934640522876,0.007575757575757576,0.007465082710569682,0.04070051244872995
0.008169934640522876,0.0076438403644286,0.007443471685252049,0.007078205814160871
0.008169934640522876,0.048624420821202524,0.0073983297022512705,0.006978033051189037
