0.2,0.4,0.6,0.8
0.005,0.004615384615384615,0.0044444444444444444,0.004495005549389567
0.005,0.004615384615384615,0.0044444444444444444,0.004495005549389567
0.005,0.004615384615384615,0.0044444444444444444,0.004495005549389567
0.005,0.004615384615384615,0.0044444444444444444,0.004495005549389567
0.005,0.004615384615384615,0.0044444444444444444,0.004495005549389567
0.005,0.004615384615384615,0.0044444444444444444,0.004495005549389567
0.005,0.004615384615384615,0.0044444444444444444,0.004495005549389567
0.005,0.004615384615384615,0.0044444444444444444,0.004495005549389567
0.005,0.004615384615384615,0.0044444444444444444,0.004495005549389567
0.005,0.004615384615384615,0.0044444444444444444,0.004495005549389567
